"","age3","sex2","race3","educat4","povgap4","pov2","svefreq2","foodindsev","qweight_pu","x1_sampcts","x1_popcts","wts","sampled_x1_label","abcat","dfcat","cdcat","bccat","nj","J_cell","grp1id","grp2id","grp3id","grp4id","grp5id","grp6id","grp7id"
"1368","1","1","3","2","2","2","2","0",1132,3,24862,8287.33333333333,33,"1","2","10","1",2,53,1,0,0,0,1,1,0
"1369","2","1","1","1","1","1","2","1",2479,1,17879,17879,90,"1","1","1","1",1,154,1,0,0,0,1,0,0
"1370","2","2","1","3","1","2","1","0",12404,5,20051,4010.2,137,"2","1","3","1",4,223,0,0,1,0,0,0,0
"1371","3","1","3","4","4","2","1","0",6602,18,19365,1075.83333333333,222,"1","1","12","1",17,370,0,0,0,0,0,0,0
"1372","2","1","3","4","4","2","1","1",3415,14,26167,1869.07142857143,130,"1","1","12","1",14,215,0,0,0,0,0,0,0
"1373","1","2","2","2","2","2","1","0",1295,3,13348,4449.33333333333,63,"1","1","6","2",1,103,0,0,0,0,0,0,0
"1374","1","2","1","3","4","2","1","0",11710,2,29616,14808,54,"1","1","3","1",2,88,0,0,0,0,0,0,0
"1375","1","2","3","3","1","1","1","0",3730,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"1376","3","2","2","2","4","2","1","0",2371,9,11679,1297.66666666667,245,"3","1","6","2",7,408,0,0,0,0,0,0,0
"1377","1","1","2","4","3","2","1","0",5958,3,10681,3560.33333333333,26,"1","1","8","1",3,42,0,0,0,0,0,0,0
"1378","1","2","2","1","1","1","2","1",2225,10,128276,12827.6,59,"1","1","5","2",6,98,1,0,0,1,0,1,0
"1379","2","1","1","4","4","2","1","0",8668,29,98721,3404.1724137931,103,"1","1","4","1",27,169,0,0,0,0,0,0,0
"1380","3","1","3","1","1","2","2","1",20667,26,53061,2040.80769230769,207,"1","1","9","1",15,345,1,0,0,0,1,0,0
"1381","2","2","1","4","4","2","1","0",4718,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"1382","3","1","3","2","1","1","1","1",3100,13,19180,1475.38461538462,211,"1","1","10","1",7,351,0,0,1,0,0,0,0
"1383","3","2","1","4","4","2","1","0",3829,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1384","2","1","2","4","4","2","1","0",2166,3,17125,5708.33333333333,115,"1","1","8","1",3,190,0,0,0,0,0,0,0
"1385","3","2","1","3","2","2","1","0",9802,4,15203,3800.75,231,"3","1","3","1",4,384,0,0,0,0,0,0,0
"1386","3","2","1","4","4","2","1","0",4653,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1387","2","2","3","3","1","2","1","1",3694,11,20055,1823.18181818182,168,"2","1","11","3",9,278,0,0,1,0,0,0,0
"1388","2","2","3","2","1","1","2","0",2077,14,35944,2567.42857142857,164,"2","1","10","3",11,272,1,0,0,0,0,0,0
"1389","1","2","2","2","1","1","2","0",3498,14,30524,2180.28571428571,62,"1","1","6","2",8,102,1,0,0,1,0,1,0
"1390","3","1","2","4","1","2","2","1",2907,9,6783,753.666666666667,203,"1","1","8","1",3,338,1,0,0,1,1,0,1
"1391","3","2","3","4","1","2","2","0",2305,24,13255,552.291666666667,266,"3","1","12","3",11,448,1,0,0,0,0,0,1
"1392","3","1","1","4","4","2","1","0",1156,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"1393","2","1","1","1","4","2","1","0",4394,3,5401,1800.33333333333,92,"1","1","1","1",2,156,0,0,0,0,0,0,0
"1394","2","1","2","3","1","2","2","0",1553,7,14168,2024,108,"1","1","7","1",6,179,1,0,0,1,1,0,0
"1395","2","1","1","4","4","2","1","0",4394,29,98721,3404.1724137931,103,"1","1","4","1",27,169,0,0,0,0,0,0,0
"1396","3","2","1","4","4","2","2","0",1522,83,94931,1143.74698795181,237,"3","4","4","1",7,395,1,1,0,0,0,0,1
"1397","1","2","3","4","1","2","1","0",3132,15,31521,2101.4,86,"1","1","12","3",10,148,0,0,1,0,0,0,0
"1398","1","2","2","2","2","2","2","1",4468,3,13348,4449.33333333333,63,"1","2","6","2",2,104,1,0,0,0,0,1,0
"1399","2","2","3","2","1","2","1","0",8434,14,35944,2567.42857142857,164,"2","1","10","3",3,271,0,0,1,0,0,0,0
"1400","3","1","2","1","1","1","1","1",14266,9,29342,3260.22222222222,191,"1","1","5","1",4,318,0,0,1,1,0,0,0
"1401","3","2","1","4","4","2","1","0",1750,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1402","1","1","2","4","1","2","1","0",1475,2,6743,3371.5,24,"1","1","8","1",2,40,0,0,1,1,0,0,0
"1403","2","2","3","3","1","2","1","0",7292,11,20055,1823.18181818182,168,"2","1","11","3",9,278,0,0,1,0,0,0,0
"1404","2","2","1","4","4","2","1","0",6100,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"1405","3","2","3","1","1","1","1","0",5401,54,85439,1582.2037037037,254,"3","1","9","3",35,425,0,0,1,0,0,0,0
"1406","3","1","3","4","1","2","1","0",4958,6,16117,2686.16666666667,219,"1","1","12","1",5,366,0,0,1,0,0,0,0
"1407","2","2","3","3","2","2","2","1",1342,8,14509,1813.625,169,"2","2","11","3",5,281,1,0,0,0,0,0,0
"1408","1","2","2","2","3","2","1","0",2034,8,16195,2024.375,64,"1","1","6","2",4,105,0,0,0,0,0,0,0
"1409","2","2","3","2","4","2","2","0",3470,5,5964,1192.8,167,"2","4","10","3",2,277,1,1,0,0,0,0,0
"1410","2","2","1","4","4","2","1","0",3206,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"1411","3","2","1","4","3","2","1","1",3746,25,46662,1866.48,236,"3","1","4","1",23,392,0,0,0,0,0,0,0
"1412","1","1","2","2","1","1","1","0",417,14,31099,2221.35714285714,16,"1","1","6","1",9,25,0,0,1,1,0,0,0
"1413","2","1","1","4","3","2","1","0",9281,4,38443,9610.75,102,"1","1","4","1",4,168,0,0,0,0,0,0,0
"1414","3","2","3","4","3","2","1","0",5350,9,14163,1573.66666666667,268,"3","1","12","3",9,451,0,0,0,0,0,0,0
"1415","1","1","2","2","3","2","2","0",1895,4,22181,5545.25,18,"1","3","6","1",3,30,1,0,0,0,1,1,0
"1416","1","1","3","2","3","2","2","0",1376,9,18587,2065.22222222222,34,"1","3","10","1",5,55,1,0,0,0,1,1,0
"1417","1","1","1","4","3","2","1","0",3295,9,65930,7325.55555555556,10,"1","1","4","1",8,15,0,0,0,0,0,0,0
"1418","3","2","2","4","3","2","1","0",3538,19,17668,929.894736842105,252,"3","1","8","2",17,421,0,0,0,0,0,0,0
"1419","1","1","2","2","1","2","2","1",1732,14,31099,2221.35714285714,16,"1","1","6","1",5,26,1,0,0,1,1,1,0
"1420","3","2","1","3","4","2","2","0",8069,11,25155,2286.81818181818,233,"3","4","3","1",3,388,1,1,0,0,0,0,0
"1421","1","2","3","3","1","2","2","0",18606,35,48700,1391.42857142857,82,"1","1","11","3",13,141,1,0,0,0,0,1,0
"1422","2","2","3","4","4","2","1","0",960,14,31176,2226.85714285714,175,"2","1","12","3",12,292,0,0,0,0,0,0,0
"1423","2","1","1","4","4","2","1","0",5676,29,98721,3404.1724137931,103,"1","1","4","1",27,169,0,0,0,0,0,0,0
"1424","1","1","2","2","1","1","1","0",1672,14,31099,2221.35714285714,16,"1","1","6","1",9,25,0,0,1,1,0,0,0
"1425","3","1","3","1","1","1","2","0",4330,26,53061,2040.80769230769,207,"1","1","9","1",15,345,1,0,0,0,1,0,0
"1426","3","1","1","4","4","2","2","0",6362,51,106256,2083.45098039216,190,"1","4","4","1",3,317,1,1,0,0,1,0,1
"1427","1","1","3","4","1","1","1","0",1050,4,21961,5490.25,40,"1","1","12","1",2,65,0,0,1,0,0,0,0
"1428","3","1","1","3","2","2","1","0",8802,2,14851,7425.5,184,"1","1","3","1",2,306,0,0,0,0,0,0,0
"1429","3","2","3","2","1","1","1","0",2835,27,37033,1371.59259259259,258,"3","1","10","3",16,431,0,0,1,0,0,0,0
"1430","1","1","2","3","3","2","1","0",4286,6,25608,4268,22,"1","1","7","1",5,37,0,0,0,0,0,0,0
"1431","1","1","2","3","2","1","1","0",707,5,15739,3147.8,21,"1","1","7","1",4,35,0,0,0,0,0,0,0
"1432","2","1","1","1","4","2","2","0",3910,3,5401,1800.33333333333,92,"1","4","1","1",1,157,1,1,0,0,1,0,0
"1433","3","1","3","1","3","2","2","0",5499,4,18608,4652,209,"1","3","9","1",2,349,1,0,0,0,1,0,0
"1434","3","2","2","2","4","2","1","0",452,9,11679,1297.66666666667,245,"3","1","6","2",7,408,0,0,0,0,0,0,0
"1435","2","2","3","2","1","1","2","1",4334,14,35944,2567.42857142857,164,"2","1","10","3",11,272,1,0,0,0,0,0,0
"1436","1","2","1","2","2","2","1","0",732,2,11244,5622,48,"1","1","2","1",1,78,0,0,0,0,0,0,0
"1437","1","2","3","3","1","1","1","0",28288,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"1438","3","1","3","1","1","2","1","1",2136,26,53061,2040.80769230769,207,"1","1","9","1",11,344,0,0,1,0,0,0,0
"1439","3","2","3","4","1","1","2","1",827,24,13255,552.291666666667,266,"3","1","12","3",11,448,1,0,0,0,0,0,1
"1440","3","1","1","3","4","2","1","0",16011,8,27529,3441.125,186,"1","1","3","1",7,308,0,0,0,0,0,0,0
"1441","3","2","3","3","2","2","1","0",1585,4,6631,1657.75,263,"3","1","11","3",3,441,0,0,0,0,0,0,0
"1442","1","2","3","4","4","2","1","0",1950,25,41059,1642.36,89,"1","1","12","3",25,153,0,0,0,0,0,0,0
"1443","1","2","1","4","3","2","2","0",1879,8,76838,9604.75,57,"1","3","4","1",1,94,1,0,0,0,0,1,1
"1444","2","1","3","4","1","2","1","0",5978,8,14568,1821,127,"1","1","12","1",6,209,0,0,1,0,0,0,0
"1445","2","1","2","3","4","2","1","0",706,3,11606,3868.66666666667,111,"1","1","7","1",3,184,0,0,0,0,0,0,0
"1446","1","2","3","3","1","1","2","0",2811,35,48700,1391.42857142857,82,"1","1","11","3",13,141,1,0,0,0,0,1,0
"1447","3","2","3","1","1","1","1","1",3369,54,85439,1582.2037037037,254,"3","1","9","3",35,425,0,0,1,0,0,0,0
"1448","3","1","1","4","4","2","1","0",5400,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"1449","1","1","1","4","4","2","1","0",4283,18,99937,5552.05555555556,11,"1","1","4","1",17,17,0,0,0,0,0,0,0
"1450","3","2","3","3","1","1","1","0",741,19,17296,910.315789473684,262,"3","1","11","3",10,439,0,0,1,0,0,0,0
"1451","1","2","1","3","1","2","1","0",33520,7,50165,7166.42857142857,51,"1","1","3","1",6,83,0,0,1,0,0,0,0
"1452","3","1","1","3","3","2","1","0",9654,5,26344,5268.8,185,"1","1","3","1",5,307,0,0,0,0,0,0,0
"1453","3","2","1","4","4","2","1","0",1084,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1454","3","2","3","2","1","2","2","1",2912,27,37033,1371.59259259259,258,"3","1","10","3",11,432,1,0,0,0,0,0,0
"1455","3","2","2","3","1","1","1","0",7686,29,35937,1239.20689655172,246,"3","1","7","2",17,410,0,0,1,1,0,0,0
"1456","1","2","3","3","1","1","1","0",4876,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"1457","2","2","3","4","3","2","1","0",1326,17,20238,1190.47058823529,174,"2","1","12","3",15,290,0,0,0,0,0,0,0
"1458","2","2","3","4","3","2","1","0",4551,17,20238,1190.47058823529,174,"2","1","12","3",15,290,0,0,0,0,0,0,0
"1459","1","1","3","2","1","2","1","0",3688,22,40735,1851.59090909091,32,"1","1","10","1",14,50,0,0,1,0,0,0,0
"1460","3","2","3","4","1","1","1","0",1083,24,13255,552.291666666667,266,"3","1","12","3",13,447,0,0,1,0,0,0,0
"1461","3","2","3","1","1","1","1","0",5518,54,85439,1582.2037037037,254,"3","1","9","3",35,425,0,0,1,0,0,0,0
"1462","3","2","3","1","1","1","2","0",9796,54,85439,1582.2037037037,254,"3","1","9","3",19,426,1,0,0,0,0,0,0
"1463","1","1","2","3","3","2","1","0",12404,6,25608,4268,22,"1","1","7","1",5,37,0,0,0,0,0,0,0
"1464","3","1","3","1","1","1","2","0",2147,26,53061,2040.80769230769,207,"1","1","9","1",15,345,1,0,0,0,1,0,0
"1465","2","2","1","4","3","2","1","0",5148,27,42118,1559.92592592593,143,"2","1","4","1",26,235,0,0,0,0,0,0,0
"1466","2","2","1","3","3","2","1","0",1379,4,19830,4957.5,139,"2","1","3","1",3,227,0,0,0,0,0,0,0
"1467","3","2","1","3","1","1","2","1",6172,22,45927,2087.59090909091,230,"3","1","3","1",5,383,1,0,0,0,0,0,0
"1468","3","1","1","4","1","2","1","0",2093,13,32173,2474.84615384615,187,"1","1","4","1",12,310,0,0,1,0,0,0,0
"1469","3","2","2","4","4","2","2","0",2289,23,18956,824.173913043478,253,"3","4","8","2",4,424,1,1,0,0,0,0,1
"1470","1","2","3","4","1","2","2","0",753,15,31521,2101.4,86,"1","1","12","3",5,149,1,0,0,0,0,1,1
"1471","2","1","1","4","4","2","1","0",1156,29,98721,3404.1724137931,103,"1","1","4","1",27,169,0,0,0,0,0,0,0
"1472","3","2","3","3","3","2","1","0",2832,13,10717,824.384615384615,264,"3","1","11","3",7,443,0,0,0,0,0,0,0
"1473","2","2","1","4","4","2","1","0",3429,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"1474","1","2","3","4","4","2","1","0",2367,25,41059,1642.36,89,"1","1","12","3",25,153,0,0,0,0,0,0,0
"1475","3","2","3","3","1","1","1","0",903,19,17296,910.315789473684,262,"3","1","11","3",10,439,0,0,1,0,0,0,0
"1476","3","2","2","3","2","2","1","0",5455,10,15275,1527.5,247,"3","1","7","2",6,412,0,0,0,0,0,0,0
"1477","3","2","2","2","1","2","1","0",2891,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"1478","3","2","1","4","4","2","1","0",7103,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1479","1","1","3","2","3","2","1","0",5353,9,18587,2065.22222222222,34,"1","1","10","1",4,54,0,0,0,0,0,0,0
"1480","1","1","3","4","3","2","1","0",18606,11,27060,2460,42,"1","1","12","1",10,69,0,0,0,0,0,0,0
"1481","2","2","2","4","4","2","1","0",5314,18,22583,1254.61111111111,160,"2","1","8","2",13,264,0,0,0,0,0,0,0
"1482","1","2","1","3","4","2","1","0",9722,2,29616,14808,54,"1","1","3","1",2,88,0,0,0,0,0,0,0
"1483","3","1","3","2","2","2","1","0",6268,5,11236,2247.2,212,"1","1","10","1",3,353,0,0,0,0,0,0,0
"1484","3","2","2","1","2","2","1","0",1273,3,11795,3931.66666666667,239,"3","1","5","2",2,398,0,0,0,0,0,0,0
"1485","3","2","3","1","1","1","1","1",3370,54,85439,1582.2037037037,254,"3","1","9","3",35,425,0,0,1,0,0,0,0
"1486","3","2","2","4","4","2","2","0",3123,23,18956,824.173913043478,253,"3","4","8","2",4,424,1,1,0,0,0,0,1
"1487","3","2","1","2","1","1","1","0",6546,20,87041,4352.05,226,"3","1","2","1",15,376,0,0,1,0,0,0,0
"1488","3","2","1","4","4","2","1","0",3829,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1489","1","1","3","3","2","2","1","0",3253,8,20779,2597.375,37,"1","1","11","1",4,59,0,0,0,0,0,0,0
"1490","3","2","1","4","4","2","1","0",4580,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1491","1","2","2","4","4","2","1","0",916,6,21449,3574.83333333333,73,"1","1","8","2",6,123,0,0,0,0,0,0,0
"1492","1","1","1","2","1","2","1","0",18606,4,31676,7919,3,"1","1","2","1",2,3,0,0,1,0,0,0,0
"1493","3","1","1","4","1","1","2","0",10020,13,32173,2474.84615384615,187,"1","1","4","1",1,311,1,0,0,0,1,0,1
"1494","2","1","1","3","3","2","1","0",2662,5,19324,3864.8,99,"1","1","3","1",4,164,0,0,0,0,0,0,0
"1495","3","1","1","2","1","2","1","0",2725,8,54000,6750,179,"1","1","2","1",6,298,0,0,1,0,0,0,0
"1496","1","2","3","3","1","2","2","0",1382,35,48700,1391.42857142857,82,"1","1","11","3",13,141,1,0,0,0,0,1,0
"1497","3","2","3","4","3","2","1","0",1754,9,14163,1573.66666666667,268,"3","1","12","3",9,451,0,0,0,0,0,0,0
"1498","3","2","1","2","3","2","1","0",4799,4,39785,9946.25,228,"3","1","2","1",4,379,0,0,0,0,0,0,0
"1499","3","1","2","4","4","2","1","0",5314,9,14529,1614.33333333333,206,"1","1","8","1",8,342,0,0,0,0,0,0,0
"1500","1","2","2","2","3","2","1","0",2265,8,16195,2024.375,64,"1","1","6","2",4,105,0,0,0,0,0,0,0
"1501","2","2","2","1","1","2","2","1",1968,11,20880,1898.18181818182,145,"2","1","5","2",6,240,1,0,0,1,0,0,0
"1502","1","2","1","4","3","2","1","0",9303,8,76838,9604.75,57,"1","1","4","1",7,93,0,0,0,0,0,0,0
"1503","2","1","3","1","3","2","1","1",10103,4,14985,3746.25,118,"1","1","9","1",3,194,0,0,0,0,0,0,0
"1504","1","1","1","2","3","2","1","0",4223,4,25640,6410,4,"1","1","2","1",3,5,0,0,0,0,0,0,0
"1505","2","2","2","4","2","2","1","0",7433,11,8796,799.636363636364,158,"2","1","8","2",7,260,0,0,0,0,0,0,0
"1506","1","2","2","3","1","1","1","0",1951,17,50074,2945.52941176471,66,"1","1","7","2",10,109,0,0,1,1,0,0,0
"1507","3","2","2","1","1","2","1","1",6124,26,50035,1924.42307692308,238,"3","1","5","2",19,396,0,0,1,1,0,0,0
"1508","3","2","3","2","4","2","2","0",306,6,13710,2285,261,"3","4","10","3",1,438,1,1,0,0,0,0,0
"1509","2","1","3","4","4","2","1","0",11964,14,26167,1869.07142857143,130,"1","1","12","1",14,215,0,0,0,0,0,0,0
"1510","1","2","3","1","1","2","2","0",4162,24,193083,8045.125,74,"1","1","9","3",14,125,1,0,0,0,0,1,0
"1511","2","2","3","1","1","1","2","0",4846,31,49480,1596.12903225806,161,"2","1","9","3",19,267,1,0,0,0,0,0,0
"1512","1","2","1","2","2","2","2","0",5708,2,11244,5622,48,"1","2","2","1",1,79,1,0,0,0,0,1,0
"1513","1","1","2","4","3","2","1","0",3486,3,10681,3560.33333333333,26,"1","1","8","1",3,42,0,0,0,0,0,0,0
"1514","1","1","3","3","2","2","2","0",12404,8,20779,2597.375,37,"1","2","11","1",4,60,1,0,0,0,1,1,0
"1515","1","2","2","1","1","2","2","0",1590,10,128276,12827.6,59,"1","1","5","2",6,98,1,0,0,1,0,1,0
"1516","3","2","1","4","3","2","1","0",2552,25,46662,1866.48,236,"3","1","4","1",23,392,0,0,0,0,0,0,0
"1517","1","2","1","3","3","2","1","0",9303,5,26757,5351.4,53,"1","1","3","1",5,87,0,0,0,0,0,0,0
"1518","1","2","3","2","1","2","1","0",7793,32,38540,1204.375,78,"1","1","10","3",14,132,0,0,1,0,0,0,0
"1519","3","1","3","3","1","2","1","0",10176,12,6855,571.25,215,"1","1","11","1",9,358,0,0,1,0,0,0,0
"1520","3","2","2","2","3","2","1","0",872,13,27315,2101.15384615385,244,"3","1","6","2",11,406,0,0,0,0,0,0,0
"1521","2","2","3","4","2","2","2","0",2097,6,13051,2175.16666666667,173,"2","2","12","3",4,289,1,0,0,0,0,0,1
"1522","2","1","2","3","2","2","1","0",5324,5,9915,1983,109,"1","1","7","1",4,180,0,0,0,0,0,0,0
"1523","2","2","2","4","3","2","1","0",2770,15,20773,1384.86666666667,159,"2","1","8","2",14,262,0,0,0,0,0,0,0
"1524","2","1","2","3","2","2","1","0",9827,5,9915,1983,109,"1","1","7","1",4,180,0,0,0,0,0,0,0
"1525","3","2","2","1","1","1","1","0",4607,26,50035,1924.42307692308,238,"3","1","5","2",19,396,0,0,1,1,0,0,0
"1526","3","2","1","4","3","2","1","0",5545,25,46662,1866.48,236,"3","1","4","1",23,392,0,0,0,0,0,0,0
"1527","3","2","1","4","2","2","1","0",4606,6,23136,3856,235,"3","1","4","1",6,391,0,0,0,0,0,0,0
"1528","2","2","3","3","4","2","1","0",3856,9,9837,1093,171,"2","1","11","3",8,284,0,0,0,0,0,0,0
"1529","3","2","1","2","1","2","1","0",6788,20,87041,4352.05,226,"3","1","2","1",15,376,0,0,1,0,0,0,0
"1530","1","1","3","4","1","1","2","0",1353,4,21961,5490.25,40,"1","1","12","1",2,66,1,0,0,0,1,1,1
"1531","3","2","2","4","3","2","1","0",2472,19,17668,929.894736842105,252,"3","1","8","2",17,421,0,0,0,0,0,0,0
"1532","3","1","1","3","4","2","1","0",14000,8,27529,3441.125,186,"1","1","3","1",7,308,0,0,0,0,0,0,0
"1533","1","2","1","4","4","2","1","0",10867,27,97535,3612.40740740741,58,"1","1","4","1",24,95,0,0,0,0,0,0,0
"1534","3","1","2","2","3","2","2","0",1545,7,23273,3324.71428571429,197,"1","3","6","1",3,327,1,0,0,0,1,0,0
"1535","3","2","2","4","4","2","1","0",633,23,18956,824.173913043478,253,"3","1","8","2",19,423,0,0,0,0,0,0,0
"1536","1","1","2","3","2","2","2","1",674,5,15739,3147.8,21,"1","2","7","1",1,36,1,0,0,0,1,1,0
"1537","3","2","1","2","2","2","1","0",3054,8,32804,4100.5,227,"3","1","2","1",8,378,0,0,0,0,0,0,0
"1538","1","2","1","4","2","2","1","0",4066,7,47757,6822.42857142857,56,"1","1","4","1",6,91,0,0,0,0,0,0,0
"1539","3","2","3","2","2","2","1","0",2818,7,11636,1662.28571428571,259,"3","1","10","3",5,433,0,0,0,0,0,0,0
"1540","1","1","2","2","3","2","2","0",2162,4,22181,5545.25,18,"1","3","6","1",3,30,1,0,0,0,1,1,0
"1541","2","2","1","2","1","1","1","0",4672,7,23761,3394.42857142857,134,"2","1","2","1",2,219,0,0,1,0,0,0,0
"1542","3","2","1","4","4","2","1","0",1084,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"1543","3","1","2","3","4","2","1","0",4172,4,12861,3215.25,202,"1","1","7","1",3,335,0,0,0,0,0,0,0
"1544","3","1","1","2","1","2","1","0",19569,8,54000,6750,179,"1","1","2","1",6,298,0,0,1,0,0,0,0
"1545","2","2","3","3","3","2","1","0",8522,8,12911,1613.875,170,"2","1","11","3",3,282,0,0,0,0,0,0,0
"1546","3","2","3","4","4","2","1","0",4602,10,18266,1826.6,269,"3","1","12","3",10,452,0,0,0,0,0,0,0
"1547","3","2","1","4","1","2","1","0",6684,15,45846,3056.4,234,"3","1","4","1",12,389,0,0,1,0,0,0,0
"1548","3","1","3","1","1","2","1","0",15687,26,53061,2040.80769230769,207,"1","1","9","1",11,344,0,0,1,0,0,0,0
"1549","3","2","2","4","4","2","1","0",2974,23,18956,824.173913043478,253,"3","1","8","2",19,423,0,0,0,0,0,0,0
"1550","2","1","2","2","1","1","1","0",2258,15,24888,1659.2,105,"1","1","6","1",5,173,0,0,1,1,0,0,0
"1551","2","1","3","2","1","1","1","0",1220,13,27187,2091.30769230769,120,"1","1","10","1",6,197,0,0,1,0,0,0,0
"1552","3","2","3","3","3","2","2","0",6685,13,10717,824.384615384615,264,"3","3","11","3",6,444,1,0,0,0,0,0,0
"1553","1","2","2","2","1","1","1","0",265,14,30524,2180.28571428571,62,"1","1","6","2",6,101,0,0,1,1,0,0,0
"1554","3","1","3","3","4","2","2","0",368,8,7879,984.875,218,"1","4","11","1",1,365,1,1,0,0,1,0,0
"1555","3","1","1","4","1","1","1","0",6490,13,32173,2474.84615384615,187,"1","1","4","1",12,310,0,0,1,0,0,0,0
"1556","3","2","1","3","1","1","1","0",7338,22,45927,2087.59090909091,230,"3","1","3","1",17,382,0,0,1,0,0,0,0
"1557","3","2","3","4","2","2","1","0",3296,9,6841,760.111111111111,267,"3","1","12","3",6,449,0,0,0,0,0,0,0
"1558","1","2","3","3","2","2","1","0",1439,11,24113,2192.09090909091,83,"1","1","11","3",5,142,0,0,0,0,0,0,0
"1559","3","1","1","4","4","2","1","0",1679,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"1560","3","1","1","4","2","2","1","0",8353,18,22873,1270.72222222222,188,"1","1","4","1",17,312,0,0,0,0,0,0,0
"1561","1","2","2","2","4","2","2","0",458,6,7102,1183.66666666667,65,"1","4","6","2",4,108,1,1,0,0,0,1,0
"1562","2","2","2","3","1","2","1","0",2670,15,25781,1718.73333333333,153,"2","1","7","2",9,251,0,0,1,1,0,0,0
"1563","1","2","3","3","3","2","2","0",798,13,29405,2261.92307692308,84,"1","3","11","3",5,145,1,0,0,0,0,1,0
"1564","3","2","2","2","1","2","1","0",542,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"1565","1","1","2","3","1","2","2","1",865,10,26460,2646,20,"1","1","7","1",3,34,1,0,0,1,1,1,0
"1566","2","1","1","2","4","2","1","0",8608,3,16392,5464,96,"1","1","2","1",3,161,0,0,0,0,0,0,0
"1567","3","1","1","4","4","2","1","0",7355,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"1568","3","1","3","1","2","2","2","0",9475,4,20155,5038.75,208,"1","2","9","1",2,347,1,0,0,0,1,0,0
"1569","1","2","2","3","2","2","2","0",2768,8,19447,2430.875,67,"1","2","7","2",3,112,1,0,0,0,0,1,0
"1570","3","1","2","1","1","1","2","0",1389,9,29342,3260.22222222222,191,"1","1","5","1",5,319,1,0,0,1,1,0,0
"1571","2","2","3","4","3","2","1","0",2348,17,20238,1190.47058823529,174,"2","1","12","3",15,290,0,0,0,0,0,0,0
"1572","2","1","1","4","4","2","1","0",4394,29,98721,3404.1724137931,103,"1","1","4","1",27,169,0,0,0,0,0,0,0
"1573","2","1","2","3","1","1","2","1",815,7,14168,2024,108,"1","1","7","1",6,179,1,0,0,1,1,0,0
"1574","1","2","2","3","3","2","1","0",2033,10,32823,3282.3,68,"1","1","7","2",8,113,0,0,0,0,0,0,0
