subject_id,adultx,qbor,childx,imp_female,imp_pdisyes,imp_pothyes,imp_pregyes,imp_pretyes,imp_psnapyes,imp_puiyes,imp_pwelfyes,imp_race,opmpov,opmthresh,qa4_age1_tc,qa4_gender1,qa4_rel1,qa4_age2_tc,qa4_gender2,qa4_rel2,qa4_age3_tc,qa4_gender3,qa4_rel3,qa4_age4_tc,qa4_gender4,qa4_rel4,qa4_age5_tc,qa4_gender5,qa4_rel5,qa4_age6_tc,qa4_gender6,qa4_rel6,qa4_age7_tc,qa4_gender7,qa4_rel7,qa4_age8_tc,qa4_gender8,qa4_rel8,qa4_age9_tc,qa4_gender9,qa4_rel9,qa1,qa8,qa9,qa9a,qa10,qa11,qb1,qb2,qb4,qb6,qc1,qc2,qc3,qc4,qc5_1,qc5_2,qc5_3,qc5_4,qc5_5,qc5_6,qc5_7,qc5_8,qc5_9,qc5_10,qc5_11,qc5_12,qc6,qd1,qd2,qd7,qd3,qd4,qd5,qd6x,qd6,qf1,qf2,qf3,qf4,qf5,qf6,qf7,qf8,qf9,qf10,qg0,qg2,qg2x,qg3,qg5,qg5x,qh1,qh2a,qh2b,qh3,qh4a,qh4b,qh5_1,qh5_2,qh5_3,qh5_4,qh5_5,qh5_6,qh5_7,qh5_8,qh5_9,qh5_10,qh6_1,qh6_2,qh6_3,qh6_4,qh6_5,qh6_6,qh6_7,qh7,qh7a,qh7b,qh9,qh10,qh10f,qh18,qi1,qi2_asian,qi2_black,qi2_hpa,qi2_natam,qi2_oth,qi2_white,qi3,qi5,qi6,qi8,qi9,qi10,qa3_age_tc,qa3_gender,sppart,qweight_p,qweight_pu,spmthresh,spmpov,qh19f,qb5_1,qb5_2,qb5_3,qb5_4,qb5_5,qb5_6,imp_earnhd_tc,imp_earnsp_tc,imp_incret_tc,imp_incdis_tc,imp_incwelf_tc,imp_incui_tc,imp_incsnap_tc,imp_increg_tc,imp_incoth_tc,imp_incothhh_tc,qh6_7x_tc,qh6_6x_tc,qh6_5x_tc,qh6_4x_tc,qh6_3x_tc,qh6_2x_tc,qh6_1x_tc,qh1x_tc,qh3x_tc,qh7x_tc,imp_chwoop_tc,imp_pmoop_tc,qa8x_tc,qa9x_tc,qa10x_tc,qh10x_tc,qh18x_tc,qh19x_tc,spmres_tc,opmres_tc,opmincneeds_tc,spmincneeds_tc,qsurveyyear,qsurveymonth
916,1,1,0,0,2,2,2,1,1,2,2,1,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,2,2,1,,2,,2,,2,2,2,2,1,2,2,2,2,2,2,2,5,4,1,,2,2,1,8,1,1,3,2,2,2,2,2,2,2,3,2,2,,,,,,,,,,,1,2,2,2,1,2,2,2,2,2,1,,,,1,,,,,,,,,1,2,2,2,2,2,2,1,1,3,1,1,,,85,1,2,12117,12117,14487.016,2,,,,,,,,0,0,13000,0,0,0,2000,0,0,0,,,2000,,,,13000,,,,0,0,1198,778,,,0,,15097.23,13000,1.1806376,1.0421215,2012,12
1065,2,1,4,1,2,2,1,2,2,1,2,5,2,30678,26,1,2,5,2,3,31,2,17,12,2,7,6,2,7,2,2,7,,,,,,,,,,3,1,1,1,,2,3,2,1,1,2,,2,,2,2,2,2,2,1,2,2,2,2,2,2,4,2,1,2,2,2,2,7,1,3,2,2,1,1,2,1,1,2,2,2,2,,1,1,12,,,,98,3,,2,2,2,1,2,1,2,1,1,2,,,,1,,1,,98,4,,1,1,1,1,1,2,2,2,2,2,1,1,5,1,1,,1,25,2,1,1573,786,38231.461,2,2,,,,,,,0,13150.374,0,0,0,0,0,0,0,21548.621,,2600,,4000,,,,,,,2475,400,895,895,,75,400,200,46153.184,41298.996,1.3462089,1.2072043,2013,2
1697,1,2,0,0,2,2,2,2,2,2,2,3,1,11945,27,1,16,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,2,,2,2,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,2,2,6,1,2,3,3,3,2,2,3,2,2,2,1,1,12,,,,99,,2,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,98,1,,,,,1,2,1,2,2,2,2,2,6,6,1,1,,2,23,1,2,37212,37212,14487.016,1,3,,,,,,,8313.3877,0,0,0,0,0,0,0,0,0,,,,,,,,,,,500,200,1200,,,,200,500,7589.478,8313.3877,.6959722,.52388138,2013,2
1817,1,3,1,1,2,2,2,2,1,2,1,2,1,15825,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,98,,1,5,4,2,,1,1,2,,2,2,1,97,2,2,2,2,2,2,2,2,98,3,1,,2,1,2,10,1,2,2,3,2,2,2,1,2,2,2,2,2,,,,,,,,,,,2,2,1,2,1,1,1,1,2,2,,,98,,1,,,1,,,,,,98,2,2,1,2,2,2,2,1,1,1,2,2,,53,2,2,2848,2848,21860.984,2,,,,,,,,0,0,0,0,0,0,3600,0,0,0,,,4416,,,,,,,0,1829.4763,309.16476,800,250,,,,,23646.016,12367.865,.78153968,1.0816537,2013,2
2089,2,1,0,0,2,2,1,2,2,2,2,5,2,15374,85,2,14,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,1,,3,4,4,4,,2,,2,,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,,1,1,1,6,1,2,1,1,2,2,2,2,2,1,1,2,1,12,,,,1,,,,,,2,2,2,2,2,2,1,1,1,2,,,,,,98,,98,1,,,,,1,1,2,2,2,2,1,2,4,3,1,1,,,39,1,2,5824,2912,20426.691,1,2,,,,,,,18700,0,0,0,0,0,0,0,0,2752.5371,,,,,,,,18700,,,2688,700,98,,,,700,224,16178.171,22137.221,1.4399129,.79201132,2013,1
1147,2,2,0,0,2,2,2,2,2,2,2,2,2,15374,27,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,4,2,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,3,7,1,1,2,3,2,2,2,2,2,2,2,1,1,10,1,1,10,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,1,2,2,2,2,6,5,1,1,,,29,1,1,3699,1850,20426.691,2,3,,,,,,,35000,30000,0,0,0,0,0,0,0,0,,,,,,,,35000,30000,0,5000,5000,1200,1200,,,5000,2400,42131.5,65000,4.2279172,2.062571,2013,1
1825,1,3,0,0,1,2,2,1,1,2,2,2,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,0,3,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,1,,2,2,2,8,1,1,1,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,2,2,1,2,1,1,2,2,1,1,,,1,,,,,,,,,1,2,2,1,2,2,2,2,1,5,1,2,2,1,69,1,2,1327,1327,14487.016,2,,,,,,,,0,0,24000,8052,0,0,2400,0,0,0,,,2400,,,9420,,,,,0,0,1100,155,,,0,,118532.41,109420,9.937335,6.2594085,2013,1
306,1,4,2,1,2,2,2,2,2,2,2,2,2,18498,16,1,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,2,,,,99,3,4,3,1,2,2,,2,,2,1,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,3,9,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,99,,7,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,1,1,2,2,1,2,2,2,2,6,7,1,1,,1,40,2,2,894,894,26804.9,2,1,1,2,1,1,2,2,51760.723,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,2500,100,,,,160,100,45,41304.223,51760.723,2.7981794,1.5409206,2013,1
1042,2,1,0,1,1,2,2,2,2,2,2,5,1,15374,30,2,9,,,,,,,,,,,,,,,,,,,,,,,,,1,1,98,1,,2,4,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,1,,1,2,2,8,1,2,3,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,2,2,2,2,2,1,2,2,,1,,,,,,1,,,,,,98,1,2,2,2,2,2,1,2,3,1,1,,,64,2,2,7141,3570,20426.691,1,,,,,,,,0,0,0,8052,0,0,0,0,0,0,,,,,,14400,,,,0,0,429.66376,900,,,,,,15923.427,14400,.93664628,.77954018,2013,2
1756,4,2,0,0,2,2,2,2,2,1,2,2,2,23681,48,2,1,24,2,9,28,2,9,,,,,,,,,,,,,,,,,,,2,,,,1,4,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,98,1,8,1,1,3,3,2,2,2,2,2,1,2,2,2,,1,1,12,,,,98,6,,2,2,2,1,2,2,2,2,2,2,,,,1,,,,1,,,,,,98,2,2,1,2,2,2,2,6,5,1,1,,,53,1,1,31235,7809,39486.324,2,,,,,,,,0,47690.895,0,0,0,0,0,0,0,0,,,,21060,,,,,,0,3547.842,7159.2764,,,1700,,,,44278.719,68750.891,2.903209,1.1213684,2013,1
447,3,3,0,1,2,2,2,2,2,2,2,5,2,17959,48,2,13,27,1,12,,,,,,,,,,,,,,,,,,,,,,2,,,,98,3,4,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,9,1,1,3,3,2,2,2,2,2,2,3,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,98,,,,,98,1,2,2,2,2,1,2,1,5,1,1,,,20,2,2,15034,5011,32284.168,2,,,,,,,,0,0,0,0,0,0,0,0,0,62200.512,,,,,,,,,,,0,3154.2146,,,,,,,121178.09,124332.3,6.9231191,3.7534833,2013,2
762,3,4,0,1,2,2,2,2,2,2,2,3,2,17959,67,1,13,64,2,13,,,,,,,,,,,,,,,,,,,,,,2,,,,98,3,3,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,3,7,1,1,3,3,2,2,2,2,2,2,3,1,1,6,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,98,2,1,2,2,2,2,2,1,7,1,1,,,22,2,2,8504,2835,25703.121,2,2,,,,,,,2000,0,0,0,0,0,0,0,0,62200.512,,,,,,,,2000,,80000,720,3281.342,,,,,,60,98064.555,102000,5.6796036,3.8152781,2013,1
201,1,1,0,0,2,2,2,2,2,2,2,2,1,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,98,,1,2,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,2,1,3,8,1,1,2,3,1,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,3,1,2,2,,81,1,2,4865,4865,14487.016,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,60,731,731,,,60,,31.359863,0,0,.0021646877,2013,2
117,2,5,1,1,2,2,2,2,2,2,2,1,2,18480,44,1,1,13,1,3,,,,,,,,,,,,,,,,,,,,,,2,,,,1,3,2,3,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,4,9,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,2,,,1,2,2,2,2,2,2,1,1,8,1,1,,,44,2,1,8939,4470,28415.986,2,2,,,,,,,15000,20000,0,0,0,0,0,0,0,62200.512,,,,,,,,15000,20000,80000,1200,5000,,,1400,,5000,100,144686.83,188018.31,11.143822,6.2594085,2013,3
239,2,5,0,0,2,2,2,2,2,2,2,1,2,15374,58,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,1,2,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,1,7,1,2,2,3,2,2,2,1,2,2,1,1,1,12,2,2,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,2,2,2,2,1,1,5,1,1,,2,47,1,1,17173,8586,16796.551,2,2,,,,,,,80000,0,0,0,0,0,0,0,0,0,,,,,,,,80000,,0,2400,400,,,,,400,200,53928.25,80000,5.2035904,3.210674,2013,3
508,1,4,0,1,2,2,2,1,2,2,2,1,1,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99,99,1,,1,1,1,1,,2,,2,,2,2,2,1,2,2,2,2,2,2,2,2,98,4,1,,2,2,2,7,1,1,3,3,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,2,2,2,2,2,2,1,2,2,99,,,,,,,,,,,,,98,2,2,2,2,2,2,1,1,5,1,2,1,,85,2,2,3963,3963,14487.016,1,,,,,,,,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,0,7159.2764,,,,,,,-7907.6802,50,.0041858517,-.54584605,2013,1
637,2,2,0,1,1,2,2,2,2,2,2,2,2,15374,62,2,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,2,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,1,,2,1,1,5,1,1,2,3,2,2,2,1,1,2,2,2,1,5,,,,1,,,,,,2,1,2,2,2,2,2,1,2,2,,99,,,,,,98,98,,,,,98,2,2,1,2,2,2,2,1,5,1,1,,,51,2,2,2713,1356,20426.691,2,,,,,,,,40000,0,0,8052,0,0,0,0,0,62200.512,,,,,,,,40000,,,2030.3024,3508.2522,1100,1100,,,,,136193.27,150273.56,9.7745256,6.2594085,2013,3
2316,2,2,0,1,2,2,2,1,2,2,2,2,2,13878,66,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,99,99,1,,3,1,4,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,3,10,1,1,3,3,2,2,2,1,2,2,3,2,2,,2,2,,,,,,,,1,2,2,2,2,2,2,1,2,2,99,,,,,,,1,,,,,,1,2,2,1,2,2,2,2,1,8,1,2,2,,66,2,1,2671,1336,20426.691,2,,,,,,,,0,0,24000,0,0,0,0,0,0,0,,,,,,,,,,49000,0,0,,,,,0,,100646.58,98296.102,7.0828724,4.9272089,2013,1
525,1,1,0,1,2,2,2,2,2,2,2,1,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,1,2,99,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,99,99,,99,99,99,9,1,1,3,3,99,2,2,2,2,1,1,1,1,12,,,,99,,99,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,7,1,1,,,85,2,2,10867,10867,14487.016,2,1,,,,,,,90000,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1300,1000,,,,,1000,25,75980.789,101454,8.4934282,5.244751,2013,1
1891,1,2,0,1,2,2,2,1,2,2,2,2,1,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,3,1,,2,,2,,2,2,2,2,1,2,2,2,2,2,2,2,6,2,2,,1,1,1,,98,1,2,2,2,2,2,1,2,2,1,2,2,,,,,,,,,,,1,2,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,98,2,2,1,2,2,2,2,6,3,1,2,2,,82,2,2,2408,2408,14962.52,1,,,,,,,,0,0,10800,0,0,0,0,0,0,0,,,,,,,10800,,,,0,2535.7119,,,918,,,,8264.2881,10800,.98083735,.55233264,2013,1
551,2,3,1,0,2,2,2,1,2,2,2,2,2,18480,16,2,5,79,2,2,,,,,,,,,,,,,,,,,,,,,,2,,,,2,3,1,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,,2,1,3,8,1,1,3,3,2,2,2,2,2,2,3,2,2,,2,2,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,,,,,,,1,,,,,,1,2,2,1,2,2,2,2,1,3,1,2,2,,76,1,1,5552,2776,22623.459,2,,,,,,,,0,0,24000,0,0,0,0,0,0,12000,,,,,,,47000,,,12000,1284.3279,200,,,,,200,,58110.141,59000,3.1926408,2.568579,2013,1
1711,2,3,1,1,2,2,2,2,1,2,1,2,1,18480,25,1,1,3,1,7,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,,3,4,5,1,,2,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,5,4,2,,1,1,1,5,1,1,2,2,1,1,1,2,1,2,1,1,1,12,2,2,,1,,,,,,2,2,1,2,1,2,2,1,2,2,,,1,,1,,,1,,,,,,1,2,2,1,2,2,2,2,1,3,1,1,,,23,2,1,18052,9026,27512.936,1,2,,,,,,,1200,0,0,0,0,0,3600,0,0,1200,,,5160,,2600,,,1200,,1200,2405.5725,0,560,560,,,0,120,17828.492,5000,.27056277,.648004,2013,1
640,1,2,0,1,1,1,2,1,1,2,2,2,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,3,2,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,1,,1,1,4,10,1,2,3,3,2,2,2,1,2,2,3,2,2,,,,,,,,,,,1,1,2,2,1,2,2,1,2,1,99,99,,,99,,1,,,,,,,98,2,2,1,2,2,2,2,6,3,1,2,2,,75,2,2,5079,5079,14487.016,2,,,,,,,,0,0,50,8052,0,0,50,0,0,0,0,,,,,,,,,,0,5791.8481,1000,1000,,,,,60349.977,65966.844,5.9909949,4.1657977,2013,1
29,2,2,0,1,2,2,2,2,2,2,2,4,2,15374,46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,1,4,1,,1,5,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,1,,2,2,4,10,1,1,2,2,2,2,2,2,2,2,1,1,1,12,2,2,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,1,2,2,2,1,1,7,1,1,,,51,2,1,2711,1356,20426.691,2,1,,,,,,,64000,0,0,0,0,0,0,0,0,0,,,,,,,,64000,,64000,1560,4000,1200,1200,,,4000,30,41264.25,64000,4.1628723,2.0201142,2013,2
1999,2,3,1,1,2,2,2,2,2,2,2,2,1,18480,2,1,3,30,2,12,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,4,5,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,2,2,1,1,6,1,2,2,98,1,2,2,1,1,1,1,1,1,7,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,1,1,2,2,1,2,2,2,2,1,7,1,1,,2,32,2,2,3859,1930,27512.936,1,2,2,2,2,1,2,2,1500,0,0,0,0,0,0,0,0,0,,,,,,,,1500,,0,1500,1500,500,500,,250,1500,1000,9442.9443,1500,.08116883,.34321836,2013,2
650,2,1,0,0,2,2,2,1,2,1,2,1,2,13878,79,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,2,2,1,,2,,2,,2,2,2,2,1,2,2,2,2,2,2,2,5,2,2,,2,2,3,9,1,1,3,3,2,2,2,2,2,2,3,2,2,,1,1,6,,,,1,,,1,2,2,1,2,2,2,1,2,2,1,,,98,,,,1,,,,,,1,2,2,2,2,2,2,1,1,8,1,1,,,83,1,1,8097,4048,20426.691,1,2,,,,,,,0,60399.504,15600,0,0,0,0,0,0,0,,,,,,,15600,,80000,80000,1200,7159.2764,1700,1700,,,6000,100,12528.27,95650,6.8922033,.6133284,2013,3
332,2,2,1,1,2,2,2,2,2,2,2,2,1,18480,40,2,13,14,2,6,,,,,,,,,,,,,,,,,,,,,,4,98,,1,,2,2,2,1,,2,,2,,2,2,2,2,2,2,1,2,2,2,2,2,6,2,2,,2,2,3,9,1,1,3,3,3,2,2,3,3,2,3,2,1,4,,,,98,1,,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,98,1,,,,,1,2,2,1,2,2,2,2,1,2,1,1,,2,18,2,2,2105,1052,27512.936,1,1,,,,,,,228.17578,0,0,0,0,0,0,0,0,3146.8354,,,,,,,,,,,228.17578,50,,,,,50,27,15634.049,3375.0112,.18263048,.56824356,2013,1
494,3,4,0,0,2,2,2,2,2,2,2,2,2,17959,85,1,13,85,2,13,,,,,,,,,,,,,,,,,,,,,,4,98,,98,,2,2,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,4,9,1,1,3,3,2,2,2,2,2,2,3,1,98,,,,,98,1,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,98,,,,,98,2,2,1,2,2,2,2,1,5,1,1,,1,20,1,2,1502,501,31258.188,2,,,,,,,,119.65879,0,0,0,0,0,0,0,0,45429.156,,,,,,,,,,,119.65879,850.69171,,,,,,,49336.73,45548.816,2.5362668,1.5783619,2013,1
825,2,4,0,1,2,2,2,2,2,2,2,1,2,15374,34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,2,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,7,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,2,2,2,2,1,6,7,1,1,,,28,2,1,18876,9438,21097.152,2,2,,,,,,,60000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,60000,80000,0,5842.8193,4000,,,1000,,4000,2400,90348.25,140000,9.1062832,4.2824855,2013,1
926,1,2,0,0,2,2,2,1,2,2,2,5,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,3,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,3,8,1,1,3,3,2,2,2,2,2,2,3,2,2,,,,,,,,,,,1,2,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,98,1,2,2,2,2,2,1,2,5,1,1,,,70,1,2,7775,7775,14962.52,2,,,,,,,,0,0,24000,0,0,0,0,0,0,0,,,,,,,30000,,,,0,3556.7214,,,50,,,,26443.279,30000,2.7245481,1.7673012,2013,2
172,1,1,0,1,1,2,2,2,2,2,2,3,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99,99,1,,1,3,3,1,,2,,2,,2,2,2,97,97,2,97,97,2,97,97,2,,4,1,,1,1,4,0,1,1,3,3,99,2,2,2,2,99,99,1,1,12,,,,99,,99,,,,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,98,2,99,99,99,99,99,99,1,99,99,1,,,85,2,2,16478,16478,14487.016,2,,,,,,,,17014.164,0,0,8052,0,0,0,0,0,0,,,,,,,,,,,5842.8193,1457.1547,,,,,,,41807.781,51213.363,4.2874308,2.8858795,2013,1
170,2,3,1,1,2,2,2,2,2,2,2,1,2,18480,38,1,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,1,2,3,1,,2,,2,,2,2,2,2,2,1,2,2,2,2,2,2,5,4,2,1,1,1,2,6,1,1,3,3,2,2,2,2,2,2,3,2,1,4,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,1,1,1,1,2,2,2,2,2,2,1,6,8,1,1,,,39,2,1,2003,1002,27512.936,1,3,2,2,1,2,1,1,9000,13000,0,0,0,0,0,0,0,10000,,,,,,,,9000,13000,10000,5842.8193,6900,1800,1700,,170,6000,2400,22835.6,32000,1.7316017,.82999504,2013,1
2294,2,1,0,1,2,2,2,1,2,1,2,1,2,13878,67,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,1,1,1,,2,,2,,1,2,2,2,2,2,2,2,2,2,2,2,5,1,2,,2,2,2,8,1,1,3,3,2,2,2,2,2,2,3,2,1,7,1,1,12,1,,,99,,9,1,2,2,1,2,2,2,2,2,2,1,,,1,,,,1,,,,,,98,2,2,2,2,2,2,1,1,8,1,1,,,66,2,1,2782,1391,20426.691,2,3,,,,,,,8000,60399.504,24000,0,0,0,0,0,0,0,,,,7176,,,40000,8000,,0,20,7159.2764,1800,1700,,,,20,110473.83,160473.81,11.143822,5.4083076,2012,12
492,1,4,0,0,2,2,2,1,2,2,2,1,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,1,1,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,4,7,1,1,3,3,3,2,2,2,2,2,3,2,2,,,,,,,,,,,1,2,2,2,2,2,2,1,2,2,98,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,8,1,1,,1,66,1,2,2152,2152,11912.447,2,,,,,,,,0,0,24000,0,0,0,0,0,0,0,,,,,,,,,,,0,5000,,,,,5000,,57434.844,62434.844,5.6702247,4.8214145,2013,1
2255,3,4,0,0,2,2,2,2,2,2,2,3,2,17959,60,2,1,18,2,9,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,1,2,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,4,6,1,2,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,1,2,2,2,2,2,6,6,1,1,,,62,1,1,37212,12404,32284.168,2,3,,,,,,,40000,40000,0,0,0,0,0,0,0,2400,,,,,,,,40000,40000,2400,600,2400,,,1050,,2400,600,62316.5,82400,4.5882287,1.9302496,2013,1
1684,1,2,0,0,2,2,2,2,2,2,2,2,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,98,,,5,5,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,4,7,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,6,2,1,1,,2,31,1,2,18305,18305,14487.016,2,3,,,,,,,90000,0,0,0,0,0,0,0,0,0,,,,,,,,100000,,,5842.8193,3000,500,500,,,3000,2400,115523.96,188018.31,11.143822,6.2594085,2013,1
878,4,4,0,0,2,2,2,2,2,2,2,2,2,23681,50,2,1,26,2,9,21,1,9,,,,,,,,,,,,,,,,,,,1,1,1,2,,3,2,5,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,1,4,1,1,3,3,1,2,2,1,1,2,1,1,1,12,2,2,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,1,2,2,2,2,1,3,1,2,2,,51,1,1,37212,9303,38231.461,1,1,,,,,,,52000,0,0,0,0,0,0,0,0,0,,,,,,,,52000,,0,5842.8193,50,1800,1700,,,50,130,35958,52000,2.1958532,.94053429,2013,3
664,2,2,2,1,2,2,2,2,1,2,1,2,1,23283,14,1,6,8,2,6,36,2,13,,,,,,,,,,,,,,,,,,,1,1,1,1,,4,4,4,1,,2,,2,,2,2,2,1,1,1,2,2,2,2,2,2,4,3,2,,2,2,2,7,1,1,3,3,2,2,2,2,2,2,2,1,1,4,,,,1,,,,,,2,2,1,2,1,2,1,1,2,2,,,98,,1,,,98,2,,,,,98,2,2,1,2,2,2,2,1,5,1,1,,1,20,2,2,735,368,31258.188,1,2,,,,,,,1300,0,0,0,0,0,3000,0,0,7929.0762,,,3000,,,,,1300,,,1300,4272.29,1300,500,,,,150,21235.727,9520.9756,.40892392,.67936528,2013,2
